topic,paraphrase_idx,n_models,n_unique_labels,all_agree,majority_agreement_pct,labels
American-Civil-Liberties-Union-ACLU,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
prostitution,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
prostitution,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
prostitution,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
prostitution,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
recreational-marijuana-legalization,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
recreational-marijuana-legalization,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
recreational-marijuana-legalization,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
recreational-marijuana-legalization,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
recreational-marijuana-legalization,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
recreational-marijuana-legalization,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
reparations-for-slavery,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
reparations-for-slavery,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
reparations-for-slavery,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
reparations-for-slavery,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
reparations-for-slavery,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
reparations-for-slavery,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
ride-sharing,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
ride-sharing,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
ride-sharing,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
ride-sharing,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
ride-sharing,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
ride-sharing,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sanctuary-cities,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sanctuary-cities,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sanctuary-cities,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sanctuary-cities,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sanctuary-cities,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sanctuary-cities,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-uniforms,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-uniforms,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-uniforms,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-uniforms,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-uniforms,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-uniforms,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vaccine-mandates,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vaccine-mandates,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vaccine-mandates,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vaccine-mandates,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vaccine-mandates,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vaccine-mandates,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vouchers,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vouchers,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vouchers,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vouchers,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vouchers,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
school-vouchers,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
single-use-plastics,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
single-use-plastics,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
single-use-plastics,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
single-use-plastics,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
single-use-plastics,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
single-use-plastics,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
social-media,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
social-media,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
social-media,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
social-media,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
social-media,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
social-media,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
space-colonization,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
space-colonization,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
space-colonization,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
space-colonization,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
space-colonization,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
space-colonization,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sports-and-drugs,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sports-and-drugs,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sports-and-drugs,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sports-and-drugs,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sports-and-drugs,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
sports-and-drugs,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
standardized-tests,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
standardized-tests,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
standardized-tests,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
standardized-tests,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
standardized-tests,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
standardized-tests,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
student-loan-debt,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
student-loan-debt,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
student-loan-debt,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
student-loan-debt,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
student-loan-debt,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
student-loan-debt,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
tablets-vs-textbooks,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
tablets-vs-textbooks,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
tablets-vs-textbooks,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
tablets-vs-textbooks,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
tablets-vs-textbooks,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
tablets-vs-textbooks,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
teacher-tenure,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
teacher-tenure,1,3,2,False,66.66666666666666,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:leans_pro
teacher-tenure,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
teacher-tenure,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
teacher-tenure,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
teacher-tenure,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-basic-income-UBI,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-basic-income-UBI,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-basic-income-UBI,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-basic-income-UBI,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-basic-income-UBI,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-basic-income-UBI,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-health-care,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-health-care,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-health-care,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-health-care,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-health-care,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
universal-health-care,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vaping,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vaping,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vaping,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vaping,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vaping,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vaping,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vegetarianism,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vegetarianism,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vegetarianism,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vegetarianism,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vegetarianism,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
vegetarianism,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
video-games,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
video-games,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
video-games,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
video-games,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
video-games,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
video-games,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-age,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-age,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-age,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-age,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-age,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-age,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-machines,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-machines,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-machines,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-machines,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-machines,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
voting-machines,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
zoos,0,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
zoos,1,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
zoos,2,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
zoos,3,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
zoos,4,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
zoos,5,3,1,True,100.0,gemini-2.0-flash:neutral; gpt-4o:neutral; grok-3:neutral
