evidence_hashes,evidence_text,n_models,median_shift,mean_shift,median_abs_shift,mean_abs_shift,sign_agreement_rate,between_model_std,char_count,word_count,sentence_count,digit_count,number_density,avg_word_length,avg_sentence_length_words,syllable_count_est,flesch_kincaid_grade_est,has_number,has_percent,has_source_cue,has_uncertainty,has_causal_language,has_normative_language,has_policy_legal_terms,has_health_safety_terms,has_economic_terms,has_comparative_language,has_negation,has_citation_marker,has_question_mark,has_quote_mark,has_statistics,has_source,percent_count,source_cue_count,normative_cue_count,stats_term_count,citation_count,percent_count_per_100_words,source_cue_count_per_100_words,normative_cue_count_per_100_words,citation_count_per_100_words,stats_cue_count_per_100_words,has_strict_source,has_strict_statistics
b24d2b71a305eb6eab14f003f4e594a62c5ad21df6bc97a8f30afa1a888e68f0,"""Big Marijuana"" is already using similar tactics to ""Big Tobacco,"" which marketed cigarettes using ads that appealed to kids, including the Joe Camel cartoon character. Marijuana food products are frequently colorful, sweet, or branded with cartoons to attract children. Marijuana is available in kid-friendly forms such as gummy bears and lollipops, and products sometimes resemble familiar brands, such as ""Buddahfinger"" or ""KeefKat"" in wrappers that look like a Butterfinger or KitKat candy bar. [103] [129] [134] [149] [167]

Mark A. R. Kleiman, a drug policy expert, said, ""[I]f you're in the [for-profit] cannabis business, casual users aren't much use to you while heavy users are your best customers, accounting for the bulk of your sales.... [T]he commercial interest demands maximizing problem use."" Rosalie Liccardo Pacula, senior economist at RAND Corporation, agrees, noting heavy marijuana users account for the ""vast majority of the total amount sold and/or consumed."" [147] [148]

The percentage of 12- to 17-year-olds using marijuana is higher in every legal marijuana state than the national average. For example, 16.21% of Colorado teens and 18.86% of teens in Alaska reported marijuana use in the past year, compared to an average of 12.29% for the United States overall in 2015-2016. Colorado past-month teen marijuana use jumped 20% in the two-year average after marijuana was legalized for adults. [39] [78]

Further, creating a commercialized, legal market has actually enhanced opportunities for the illegal market, because prices charged by state-licensed sellers can easily be undercut by cartels. A drug dealer told Vice News, ""Right now with the way the tax structure is in Washington, the black market is going to thrive."" [134] [135] [173]

In Colorado, a sharp increase in marijuana-related charges filed under the state's Organized Crime Control Act coincided with the legalization of marijuana, indicating a rise in organized crime. The Colorado Attorney General's office stated that legalization ""has inadvertently helped fuel the business of Mexican drug cartels... cartels are now trading drugs like heroin for marijuana, and the trade has since opened the door to drug and human trafficking."" Local officials said that Mexican cartels were growing marijuana under the cover of legal operations in Colorado and using that to fuel the black market in other states. [102] [134] [174]

Additionally three United Nations treaties set worldwide drug controls. As a party to the treaties, the United States has agreed to limit the use of marijuana ""exclusively to medical and scientific purposes."" The move by some U.S. states to legalize adult-use marijuana has upset the U.N. monitoring organization, which stated that legalization ""cannot be reconciled with the legal obligation"" to uphold the Single Convention treaty. Legalizing marijuana puts the United States in a position of weakness when we need to hold other nations accountable to legal agreements. [136] [137] [138] [139]
Citations:
[137] Transnational Institute, ""The UN Drug Control Conventions: A Primer,"" tni.org, Oct. 8, 2015
[138] Jonathan Rauch, ""Marijuana Legalization Poses a Dilemma for International Drug Treaties,"" brookings.edu, Oct. 16, 2014
[103] University of Washington, ""Factors That Might Attract Children to Marijuana Edibles,"" sciencedaily.com, Aug. 25, 2016
[78] Rocky Mountain High Intensity Drug Trafficking Area, ""The Legalization of Marijuana in Colorado: The Impact,"" rmhidta.org, Sep. 2016
[134] Smart Approaches to Marijuana, ""Lessons Learned after 4 Years of Marijuana Legalization,"" learnaboutsam.org, Oct. 2016
[136] International Narcotics Control Board, ""Report 2016,"" incb.org, Mar. 2, 2017
[173] Patrick McGreevy, ""High Taxes on Legal Pot in California Could Mean Black Market Will Thrive,"" latimes.com, Oct. 30, 2017
[129] Kurt Isaacson, ""Legalizing Recreational Marijuana Is Bad for Public Health,"" statnews.com, Nov. 2, 2016
[102] Colorado Department of Public Safety, ""Marijuana Legalization in Colorado: Early Findings,"" state.co.us, Mar. 2016
[139] Wells Bennett and John Walsh, ""Marijuana Legalization Is an Opportunity to Modernize International Drug Treaties,"" brookings.edu, Oct. 2014
[147] Mark A.R. Kleiman, ""We're Legalizing Weed Wrong,"" slate.com, Nov. 7, 2016
[167] Walter Makaula, ""Heads Up: That Candy Treat May Be a Marijuana Edible,"" kcra.com, Oct. 28, 2017
[39] Substance Abuse and Mental Health Services Administration, ""National Survey on Drug Use and Health: Comparison of 2013-2014 and 2014-2015 Population Percentages,"" samhsa.gov (accessed Jan. 8, 2018)
[135] Keegan Hamilton, ""How America's Legal Weed Is Changing the Black Market and Influencing Mexican Cartels,"" vice.com, Aug. 25, 2015
[149] Sam Fulwood III and Henry Weinstein, ""'Joe Camel' Ads Illegally Target Youths, FTC Says,"" latimes.com, May 29, 1997
[148] Rosalie Liccardo Pacula, ""Regulating Medical Marijuana Markets,"" rand.org, Jan. 25, 2017
[174] Gazette Op/Ed, ""Special Report, 'Clearing the Haze:' Black Market Is Thriving in Colorado,"" gazette.com, Mar. 20, 2015",1,-0.046039603960396046,-0.046039603960396046,0.046039603960396046,0.046039603960396046,1.0,,5087,749,64,240,0.04717908393945351,5.786381842456609,11.703125,1373,10.604926360146866,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,5,0,1,3,36,0.6675567423230975,0.0,0.13351134846461948,4.806408544726302,32.44325767690254,True,True
b24d3d22b3784ffe283e293b36508b739c4bea8f61ac5fa2c6e64e6c31522681,"Professional athletes are adults who deserve bodily autonomy, meaning the right to do with their own bodies as they choose. Banning PEDs, which are otherwise legal drugs, treats adult athletes like children. [15]

""It's time to head in the opposite direction: legalizing performance enhancing drugs (PEDs)....If steroid use for professional athletes is permitted, they will be able to legally obtain physical enhancement drugs which have been regulated, and are therefore possibly safe to use,"" says columnist Maeve Juday. [16]

""We do not want an Olympics in which people die before, during, or after competition"" from taking banned drugs, say professors Julian Savulescu, Bennett Foddy, and M. Clayton. ""What matters is health and fitness to compete. Rather than testing for drugs, we should focus more on health and fitness to compete."" [17]

""We should permit drugs that are safe and continue to ban and monitor drugs that are unsafe. There is another argument for this policy based on fairness: provided that a drug is safe, it is unfair to the honest athletes that they have to miss out on an advantage that the cheaters enjoy,"" the three professors argue. ""Far from harming athletes, paradoxically, such a proposal may protect our athletes. There would be more rigorous and regular evaluation of an athlete's health and fitness to perform. Moreover, the current incentive is to develop undetectable drugs, with little concern for safety. If safe performance enhancement drugs were permitted, there would be greater pressure to develop safe drugs. Drugs would tend to become safer."" [17]

Further, the treatment of medical conditions would not be stigmatized and private medical conditions would not have to be divulged publicly because the treatment is a ""banned"" drug. For example, ""If an archer requires β [beta] blockers to treat heart disease, we should not be concerned that this will give him or her an advantage over other archers. Or if an anaemic cyclist wants to take EPO [ erythropoietin ], we should be most concerned with the treatment of the anaemia ."" Ultimately, taking a health-centered approach, rather than a prohibitive approach to drugs, will safeguard the athletes-and thus the sport. [17]

The same applies to so-called ""techno-doping."" As journalist and bioethicist Alex Pearlman explains, ""Supporters of using enhancing technologies in sports counter that people with disabilities already rely on increasingly high-tech assistive devices in everyday life. They point out that enhancements would not worsen an already inherently unjust situation. On the contrary-more attention to assistive devices might have the fringe benefit of going a long way toward alleviating ableist supremacy and getting more technology to people who need it."" [6]
Citations:
[15] John William Devine, ""The Enhanced Games: Letting Athletes Use Drugs Could Lead to Worse Problems than Cheating,"" theconversation.com, July 11, 2023
[16] Maeve Juday, ""To Dope, or Not to Dope?,"" swarthmorephoenix.com, Feb. 15, 2018
[6] Alex Pearlman, ""The Case for More Doping in the Olympics,"" neo.life, Mar. 11, 2021
[17] Julian Savulescu, Bennett Foddy, and M. Clayton, ""Why We Should Allow Performance Enhancing Drugs in Sport,"" British Journal of Sports Medicine , bjsm.bmj.com, Nov. 23, 2004",5,0.27156862745098037,0.20981828574801148,0.27156862745098037,0.2216534917405209,0.8,0.14192166509475554,3286,512,33,42,0.01278149726110773,5.41015625,15.515151515151516,911,11.456612215909093,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,0,0,7,0,10,0.0,0.0,1.3671875,1.953125,8.203125,True,False
b269086b3f2a4f28a99ef11887b37fc6db2b402b3867ba1af912011caf966c40,"""Standardized assessments at best show which kids have had all the advantages. Which ones have had all the resources, books in the home, the best nutrition, live in the safest environments, get the most sleep, don't live with the trauma of racism and prejudice everyday.
However, even more than that is something indisputable but that most policymakers and media talking heads refuse to acknowledge: standardized testing is a tool of white supremacy.
It was invented by eugenicists - people who believed that white folks were racially superior to darker skinned people. And the purpose of these tests from the very beginning was to provide a scientific (now recognized as pseudo scientific) justification for their racism.
A standardized test is an assessment where the questions are selected based on what the 'standard' test taker would answer. And since this norm is defined as a white, middle-to-upper-class person, the tests enshrine white bias... This is white supremacy. Using these tests as a gatekeeper for funding, tracking, and self-respect is educational apartheid.""
Citations:",9,-0.018863049095607244,-0.10003570938091272,0.059600614439324136,0.17474835305907363,0.5555555555555556,0.3361073137964822,1089,170,9,0,0.0,5.411764705882353,18.88888888888889,314,13.571960784313728,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False
b26eff4e437f484434db11657cd4bc9c3f69cdac535e3b43914a09c53a92a9d2,"Congress created ""an intricate statutory scheme for determining which classes of aliens may receive lawful presence, discretionary relief from removal, deferred action, and work authorization"" ....
Congress specifically defined classes of aliens who are eligible for deferred action and discretionary relief from removal .... In addition, Congress enacted immigration classifications for lawful and unlawful presence .... Congress also allowed for work authorization for specific categories of illegal aliens ....
Congress never gave the Executive Branch permission to sidestep this carefully crafted, intricate, and extensive statutory scheme and create new classes of aliens eligible for deferred action protecting them from removal. Nor did Congress permit unlawfully present aliens to be lawfully present, much less allow such unlawfully present aliens to obtain attendant benefits and work authorization simply because the Executive chooses not to remove them. But that is precisely what Defendants did in the DACA Memorandum.""
-States of Alabama and Texas, ""Case 1:18-cv-00068 Document 625-1 Filed on 01/31/23 in TXSD,"" storage.courtlistener.com, Jan. 31, 2023",5,-0.4269503546099291,-0.43849569158858215,0.4269503546099291,0.43849569158858204,1.0,0.2578001314305685,1166,163,10,24,0.02058319039451115,6.159509202453988,16.3,340,15.380496932515339,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0,0,0,0,0,0.0,0.0,0.0,0.0,14.723926380368098,False,False
b28b72c9f90daf5f9d4981dcbabff37caa2bc546539f5eee835d7184f75387fe,"-Jentry Barton, ""Believe It or Not Golf Is a Sport,"" scga.org, Jan. 23, 2019
Citations:",5,-0.25959183673469377,-0.21626688287134818,0.25959183673469377,0.23124272828197623,0.8,0.14548497875269645,87,15,2,6,0.06896551724137931,4.866666666666666,7.5,20,3.068333333333335,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0,0,0,0,0.0,0.0,0.0,0.0,40.0,False,False
b2a605a00c619f9182ba2886d725092b257051c672eaf38bf65b38dbd070ae5c,"Lars Dalseide, spokesperson for the NRA

One of the main reasons the NRA leads the constitutional carry effort across the country is to provide as many law-abiding Americans as possible with the right to defend themselves and their loved ones outside their homes. Licensing costs can be prohibitive for those who don't have the means-especially during these trying economic times. Self-defense should not be a luxury for a few. Instead, it should be available to every law-abiding American who wishes to exercise that right. [43]
Citations:
[43] Emma Tucker, "" 'They Will Come to Know the Lives They Didn't Save': States Forge Ahead with Permitless Carry Legislation Despite Law Enforcement Opposition,"" cnn.com, Mar. 5, 2022",5,0.016076696165191737,0.02848943404525689,0.04310216256524985,0.11842369966098702,0.6,0.18912494411816425,725,115,6,9,0.012413793103448275,5.304347826086956,19.166666666666668,207,13.125000000000004,True,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,0,0,4,0,2,0.0,0.0,3.4782608695652173,1.7391304347826086,7.826086956521739,True,False
b2ae1eae1a05a44e892de1ec91c9979a6247f18712905569d52883ee33971e81,"President Barack Obama said Kaepernick was ""exercising his constitutional right to make a statement. I think there's a long history of sports figures doing so."" [3]

The San Francisco 49ers said in a statement, ""In respecting such American principles as freedom of religion and freedom of expression, we recognize the right of an individual to choose and participate, or not, in our celebration of the national anthem."" [1]

A letter signed by 35 U.S. veterans stated, ""Far from disrespecting our troops, there is no finer form of appreciation for our sacrifice than for Americans to enthusiastically exercise their freedom of speech."" [12]
Citations:
[1] Steve Wyche, ""Colin Kaepernick Explains Why He Sat During National Anthem"" (August 27, 2016) nfl.com
[3] Athena Jones and Tom LoBianco, ""Obama: Colin Kaepernick 'Exercising Constitutional Right'"" (September 5, 2016), cnn.com
[12] Veterans for Kaepernick, ""An Open Letter of Support for Colin Kaepernick from American Military Veterans"" (September 2, 2016), medium.com",5,-0.20574712643678153,-0.14605363984674324,0.20574712643678153,0.14605363984674324,1.0,0.12171111861555906,1023,155,9,28,0.02737047898338221,5.593548387096774,17.22222222222222,280,12.44279569892473,True,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,0,0,2,0,6,0.0,0.0,1.2903225806451613,3.870967741935484,18.06451612903226,True,False
b2b06919094770b77b6243a48249f2855c0b6ed55e3a43ea940097e2fa80cae6,"Police officers in smaller jurisdictions, or those primarily populated by people of color, are frequently paid less. In Hillsdale, a suburb of St. Louis, Missouri, new officers earn $13.50 an hour after a probationary period-less than hourly workers at Target. Low wages force many officers to take extra jobs, leaving them tired and unprepared to deal with a high-stress police situation. David Harris, a University of Pittsburgh law professor, has stated, ""We should not assume that the most poorly-paid cops are the worst cops. But the chances increase that you don't attract the best officers."" [31] [32] [33]

During the 2008 recession many police departments were forced to cut officers as federal funding decreased. In Memphis, Tennessee, use-of-force complaints almost doubled as officers in an understaffed department were required to work overtime. [34]

In England and Wales 2010 police budgets were cut, resulting in 20,592 (14%) fewer officers in 2017 and 20% more gun, knife, and other serious violent crimes. Moreover, the homicide rate rose 39% from Mar. 2015 to 2019. In Mar. 2020 the British Home Office acknowledged a correlation and committed to hiring 20,000 officers. [35] [36]

The Illinois State Police director Jonathon Monken reported an increase in fatal car accidents due to a decrease in motorcycle traffic officers after 2010 budget cuts. In order to raise funds for the department, Monken implemented a policy wherein $15 for each citation (such as a speeding ticket) written goes to the state police. [37]

Called ""citation taxation,"" taking a cut of each citation written is a common police department fund-raising strategy. Such tickets often cost residents more than expected: a $100 traffic ticket cost a California resident $100 in state assessment fees, $70 in county assessment fees, $50 in court construction fees, $20 for emergency medical fees, among other fees, resulting in an almost $500 ticket for rolling through a red light. Though no one wants to pay a $500 traffic violation ticket, communities of color are especially hard-hit and ill-equipped to pay such tickets. [38]

Officers also write more tickets when department revenue is at stake. In St. Ann, a St. Louis suburb, the number of tickets almost tripled while the suburb's population decreased. In New Miami Village, Ohio, 45,000 tickets were issued in 15 months to a population of about 2,000 people. If appropriately funded, the police could focus on crime rather than fundraising. [38]
Citations:
[36] Lizzie Dearden, ""Police Cuts Contributed to Rise in Murders in Britain, Home Office Report Says,"" independent.co.uk, Mar. 5, 2020
[35] Vikram Dodd, ""Police Cuts 'Likely Contributed' to Rise in Violent Crime, Leaked Report Reveals,"" theguardian.com, Apr. 8, 2018
[34] Simon Weichselbaum and Nicole Lewis, ""Support for Defunding the Police Department Is Growing. Here's Why It's Not a Silver Bullet.,"" themarshallproject.org, June 9, 2020
[38] C. Jarret Dieterle, ""Citation Nation,"" city-journal.org, Apr. 4, 2017
[33] ""In Plain Sight: Police Pay Gap: Many of America's Finest Struggle on Poverty Wages,"" nbcnews.com, Oct 26, 2014
[37] Police Executive Research Forum, ""Is the Economic Downturn Fundamentally Changing How We Police?,"" policeforum.org, Dec. 2010
[31] Village of Hillsdale Police Department, job ad, jeffco.edu, 2019
[32] Parija Kavilanz, ""Target Is Raising Its Minimum Wage to $15 an Hour in July,"" cnn.com, June 17, 2020",1,0.03835051546391752,0.03835051546391752,0.03835051546391752,0.03835051546391752,1.0,,3447,537,42,155,0.044966637655932694,5.411545623836127,12.785714285714286,923,9.678365256717214,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,3,1,1,1,17,0.5586592178770949,0.186219739292365,0.186219739292365,3.165735567970205,29.050279329608937,True,True
b2f4997faadaf147b764ab8a8f844f5e98a0705be4b775b2e5d9c49a89c6f400,"A country fairly enforcing its own laws is not cruel. David Benkoff, senior policy analyst at The Daily Caller noted that Dreamers are ""victims of their parents...[and] it's stunningly callous and cruel that they would knowingly subject their own children to such risks."" [18]

Dreamers have already broken the law by crossing the border illegally and remaining in the country without documentation. The Center for Immigration Studies (CIS) stated that many Dreamers also commit work-related crimes such as Social Security fraud, forgery, perjury on I-9 employment forms, and falsification of ID cards. Since 2012, 1,500 Dreamers have lost their DACA status because of gang involvement or other criminal activity. [20] [21]

Dreamers are only disqualified if they are convicted of a crime, which according to CIS author Ronald W. Mortensen, means that ""Dreamer gang-bangers, Dreamer identity thieves, Dreamer sexual predators, Dreamers who haven't paid income taxes, and Dreamers committing a wide range of other crimes all qualify for DACA status as long as they haven't been convicted of their crimes."" [20]
Citations:
[21] Nina Shapiro, ""Seattle Judge Won't Immediately Release 'Dreamer' from Detention Center,"" seattletimes.com, Feb. 17, 2017
[20] Ronald W. Mortensen, ""DACA: Granting Amnesty to Dreamers Committing Crimes while Abandoning Their Victims,"" cis.org, Mar. 10, 2017
[18] David Benkoff, ""Let Dreamers Stay - If Their Parents Go,"" dailycaller.com, Sep. 4, 2017",5,-0.6495382031905962,-0.5011574670147361,0.6495382031905962,0.5011574670147361,1.0,0.2608578104906568,1475,222,15,40,0.02711864406779661,5.63963963963964,14.8,386,10.699117117117115,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,0,1,0,0,7,0.0,0.45045045045045046,0.0,3.1531531531531534,18.01801801801802,True,False
b304ad8ace57433e81d2eebd78e5d0b663556ce3f61cb354a4ac7822bf9817aa,"The U.S. Supreme Court said in 1915 that the benefits of bankruptcy allow debtors to ""start afresh free from the obligations and responsibilities."" Famous business leaders from Henry Ford to President Trump have used bankruptcy for a fresh start. [21] [22]

Car loans, credit card charges, medical bills, and even gambling debts can be discharged in bankruptcy; not allowing educational debt to be discharged is unfair. Mark Huelsman, Senior Policy Analyst at Demos, writes, ""[I]n a world where most students must borrow for a credential, borrowers should receive the same failsafe protections on these loans as they do on any other consumer loan."" [13] [23]

Students who didn't understand the consequences of taking out big loans at age 18 or who were misled about future job prospects can be saddled with six-figure debt for decades. [24] [25]
Citations:
[13] Brett Greene, ""The $1 Trillion Student Loan Debt Bubble: An Interview with Robert Applebaum"" (November 11, 2011), huffpost.com
[25] Megan Thompson, ""Are You Older than 60 and Paying Off Student Loans? Tell Us Your Story."" (September 3, 2017), pbs.org
[24] Jeffrey J. Selingo, ""Did Your College Mislead You About Job Prospects? It Might Become Far Easier to Have Your Loans Forgiven."" (July 20, 2016), washingtonpost.com
[22] Ethan Trex, ""7 Wildly Successful People Who Survived Bankruptcy"" (November 6, 2015), mentalfloss.com
[21] U.S. Supreme Court, Williams v. United States Fid. & Guar. Co. (1915), justia.com
[23] Mark Huelsman, ""Want to Help Struggling Student Loan Borrowers? Start with Bankruptcy Reform"" (May 31, 2017), demos.org",5,-0.23067292644757434,-0.15121937829456616,0.23067292644757434,0.2006739237491116,0.8,0.19355560012416362,1600,250,25,66,0.04125,5.396,10.0,387,6.576400000000003,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,0,0,3,0,12,0.0,0.0,1.2,4.8,26.4,True,False
b3073407ece9b8c64f591429aab8be32412acb02138c43bc45e2f66887d62f56,"A U.K. government report stated that the ""best estimates show e-cigarettes are 95 percent less harmful to your health than normal cigarettes."" [16]

""Combustible cigarettes are the most harmful form of nicotine delivery,"" according to Matthew Carpenter, co-director of the Tobacco Research Program at the Hollings Cancer Center. Traditional cigarettes are known to cause health problems such as lung cancer, heart disease, and stroke. Worldwide, smoking is the top cause of /> [17]

Moreover, e-cigarettes are safer for indoor use. Researchers found that the level of nicotine on surfaces in the homes of e-cigarette users was nearly 200 times lower than in the homes of traditional cigarette smokers. Nicotine left behind on surfaces can turn into carcinogens; the amount of nicotine found where vapers live was similar to the trace amounts in the homes of nonsmokers. [1] [18]

The National Academies of Science, Engineering, and Medicine found conclusive evidence that switching to e-cigarettes reduces exposure to toxicants and carcinogens. Burning a traditional cigarette releases noxious gases such as carbon monoxide. Cigarette smoke contains tar, which accounts for most of the carcinogens associated with smoking. E-cigarettes don't have those gases or tar. [11] [12]
Citations:
[18] D. Bush and M.L. Goniewicz, ""A Pilot Study on Nicotine Residues in Houses of Electronic Cigarette Users, Tobacco Smokers, and Non-users of Nicotine-Containing Products,"" International Journal of Drug Policy , June 2015
[16] Public Health England, ""E-cigarettes around 95% Less Harmful Than Tobacco Estimates Landmark Review,"" gov.uk, Aug. 19, 2015
[12] John Ross, ""E-cigarettes: Good News, Bad News,"" health.harvard.edu, July 25, 2016
[1] Lisa Rapaport, ""Almost One in 20 U.S. Adults Now Use E-cigarettes,"" reuters.com, Aug. 27, 2018
[11] National Academies of Science, Engineering, and Medicine, ""Public Health Consequences of E-cigarettes,"" nap.edu, 2018
[17] Medical University of South Carolina, ""Can E-cigarettes Help Smokers Quit? Study Finds Smokers Who Are Willing to Use E-cigarettes Tend to Smoke Less and Increase Their Quit Attempts,"" sciencedaily.com, Dec. 29, 2017",5,-0.3799446749654218,-0.32039866558267277,0.3799446749654218,0.32039866558267277,1.0,0.1499096641830402,2171,321,27,63,0.029018885306310457,5.757009345794392,11.88888888888889,612,11.543862928348911,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,2,2,0,0,12,0.6230529595015576,0.6230529595015576,0.0,3.7383177570093458,19.626168224299064,True,True
b328d3bbe44382410878bac45185a22c48a20a2767c9fd6e44feefe0d875adf5,"Common Cause, a lobbying group

Each year, important and popular legislation dies on the Senate floor, because the filibuster allows a minority of senators-representing a disproportionately white segment of the country's population-can stop any legislative action in its tracks.
The 60-vote filibuster rule is undemocratic, and it needs to go.
The filibuster as it is used today is not a talk-til-you-drop marathon session on the Senate floor. Instead, it is a mechanism that allows a handful of senators to shut down a bill behind closed doors.
That's right: the filibuster does not inspire bipartisan action. It is a recipe for gridlock and gives the Senate minority total veto power over the entire legislative process, even though they lost the election. [53]
Citations:
[53] Common Cause, ""Fix the Filibuster"" (accessed June 17, 2025), commoncause.org",5,-0.4489283074648928,-0.3652477471386948,0.4489283074648928,0.37781605314962374,0.8,0.24398376404250502,856,133,7,12,0.014018691588785047,5.43609022556391,19.0,252,14.177894736842106,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True,0,0,1,0,2,0.0,0.0,0.7518796992481203,1.5037593984962405,9.022556390977444,True,False
b3334b7f22fa47aee3090176cfee33591daaa6df238399623029686f59a0cb71,"A study of 35 species of carnivores, including brown bears, cheetahs, and lions, found that zoo enclosures were too small for the animals to carry out their normal routines, which led to problems such as pacing and increased infant deaths. Polar bears, for example, had an infant mortality rate of 65% due to small enclosures. [29]

About 70% of adult male gorillas in North America have heart disease, the leading cause of death among gorillas in captivity, although the condition is almost completely absent in the wild. Other great apes have similar health problems in captivity. [4]

Captive elephants live about half as long as wild elephants-16.9 years versus 35.8 years for African elephants-and about half as long as working elephants-18.9 years versus 41.7 years for Asian elephants. Of 77 elephants in 13 zoos, 71 were overweight and spent 83% of their time indoors, contributing to early death. [30]
Citations:
[29] Edna Francisco, ""Zoo Carnivores Need More Space,"" sciencemag.org, Oct. 1, 2003
[4] Krista Langlois, ""Something Mysterious Is Killing Captive Gorillas,"" theatlantic.com, Mar. 5, 2018
[30] Ian Sample, ""Stress and Lack of Exercise Are Killing Elephants, Zoos Warned,"" theguardian.com, Dec. 11, 2008",2,-0.7902354566582951,-0.7902354566582951,0.7902354566582951,0.7902354566582951,1.0,0.1927340682481404,1222,192,16,52,0.0425531914893617,5.359375,12.0,313,8.326458333333335,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,3,1,0,1,6,1.5625,0.5208333333333334,0.0,3.125,27.604166666666668,True,True
b36fb232e0bb2f3a4614f24c929012a9c87fdd6661dc849f3c7a625e18bb26dc,"""Fur is an example of how we have confined wild animals to small, filthy cages in their millions in order to produce frivolous fashion items, the production of which is also destroying the planet. That's why issues such as fur matter, and it's so important that we stop supporting this cruel industry,"" says Jenny Canham of Four Paws UK. [24]

Indeed, animals farmed for fur are kept in cramped cages that are much smaller than the animals' natural roaming distances. For example, Arctic foxes naturally roam within a 12-mile family territory and can migrate nearly 3,000 miles. The cages the foxes are kept in on fur farms are smaller than one square meter (about 10 square feet). [25] [26] [27]

Animal rights groups say the animals are frequently sick, suffering from infected eyes and wounds, limb and mouth deformities, obesity, overgrown nails, and stress behaviors, including pacing, repetitive nodding, self-mutilation, and cannibalism. [25] [28]

Caging such animals as Arctic foxes is even more cruel because they ""simply don't have anything to do. They are predators who haven't really been domesticated. They've been grown in these conditions for less than a hundred years, so they have all of their natural instincts left,"" explains Kristo Muurimaa of Justice for Animals. [25]

Fur animals live extraordinarily short lives and are generally killed before the animals are a year old. Animals might be gassed (which is very distressing for mink in particular because, as Fur Free Alliance explains, they are ""semi-aquatic and highly evolved physiologically to hold their breath"") or electrocuted through the mouth and anus. The Humane Society International has also filmed fur animals being killed with brutal blows to the head, by having their necks broken, and via other physical attacks. [28] [29]

Even wild-caught fur animals suffer painful deaths after being snared by rudimentary traps to await, without food or water, the hunter who may then beat the wounded animal to death. [29]

""The fur trade would prefer that the grim realities of fur farming were out of sight and out of mind, but...we owe it to these animals not to turn away, and to stop being complicit in their suffering,"" says Claire Bass of the Humane Society International/UK. [30]
Citations:
[30] Humane Society International, ""Celebrities Write to the Prime Minister Asking for Urgent Action on Animal Welfare Pledges, As Leading Animal Protection Organisations Stage Downing Street Demonstration,"" hsi.org, May 9, 2023
[27] Adam Popescu, ""Why One Arctic Fox Took the Longest Migration in the Species' History,"" onezero.medium.com, Jun. 25, 2019
[28] Emma Hakansson and Sel Burek, ""10 reasons to help ban fur,"" collectivefashionjustice.org, April 12, 2021; Fur Free Alliance, ""Fur Farming,"" furfreealliance.com (accessed Apr. 5, 2023)
[29] Humane Society International, ""The Fur Trade,"" hsi.org (accessed Apr. 5, 2023)
[26] University of Wisconsin, La Crosse, ""Arctic Fox,"" bioweb.uwlax.edu (accessed Apr. 5, 2023)
[25] David Mac Dougall, ""Inside Finland's Cruel Fox Fur Farms, the Shame of the Luxury Fashion Industry,"" euronews.com, Jan. 24, 2022
[24] Jenny Canham, ""Why Now Is the Time for a Fur Free Britain,"" wcl.org.uk, May 2020",2,-0.11573367875021892,-0.11573367875021892,0.20189284830039192,0.20189284830039192,0.5,0.28551960421254813,3220,508,31,88,0.02732919254658385,5.328740157480315,16.387096774193548,866,10.916715773431548,True,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True,0,0,1,0,18,0.0,0.0,0.1968503937007874,3.543307086614173,17.322834645669293,True,False
